25 364 11 13 273 7 1114 9 401 4	115 300 167 94 1945 4
6 885 11 469 4	2468 96 250 33 7 4
85 1432 129 206 202 360 16 6 810 4	1073 3 11 772 141 399 7 729 4
5 204 52 7 939 6 207 4	5 313 100 3718 4
14 349 7 89 33 1143 4	14 600 22 324 4
5 22 13 99 61 20 346 284 4	5 1172 3 581 4
12 479 7 34 348 4	9 146 1705 9 6 273 4
25 66 13 38 192 28 8 4	61 39 8 509 66 1953 4
17 11 325 7 153 61 554 4	1744 20 372 4
14 11 9 1829 142 4	14 12 51 3
6 119 8 153 221 47 38 160 7 65 270 4	8 65 29 6 3 3 1779 4
17 18 39 481 4	34 18 308 4
5 40 867 4	5 2028 4
5 15 13 36 7 372 16 1072 4	5 18 30 11 1222 1569 400 4
54 571 53 1576 4	29 751 20 1218 4
5 15 13 51 7 233 4	5 120 124 4
5 224 1038 132 91 50 564 4	5 437 165 1124 4
87 30 32 337 10	8 6 98 11 139 36
83 18 90 6 230 4	40 16 474 1222 421 22 4
37 12 128 8 31 7 15 10	3 3215 8 41 23 21 15 10
5 521 56 536 56 599 4	5 290 59 3269 247 4
21 11 39 1269 7 728 28 9 134 58 4	13 18 342 2199 3 4
31 18 25 819 10	1853 1685 12 21 173 10
333 32 222 16 1074 1530 4	3693 8 192 6 3 4
2701 683 47 3 6 159 4	3 3 45 579 4
20 111 457 725 162 316 4	5 6 110 3488 207 594 7 4
6 3 510 9 3 4	34 217 3 881 45 123 217 2602 4
5 78 13 276 53 161 4	5 85 18 184 475 4
14 37 13 22 324 106 151 4	14 200 37 49 564 4
5 40 265 29 55 254 9 1959 4	5 3369 16 43 201 3 6 4
5 55 334 8 241 6 612 4	84 275 8 3 3 4
17 11 13 2024 7 2415 35 129 4	1105 143 38 54 12 1587 6 4
12 86 2746 7 20 2534 4	9 44 5 6 3 2073 3041 7 4
5 22 13 272 8 28 1773 4	5 334 3 740 6 86 37 19 118 45 8 7 4
11 45 9 513 527 60 10	34 353 19 434 15 10
6 685 516 3 6 653 4	3 1187 43 2455 1843 4
31 12 163 11 39 338 4	9 24 6 147 55 116 4
2549 86 186 85 19 20 437 4	1972 3 7 5 6 123 217 429 4
12 1002 7 1674 511 41 23 4	9 463 60 5 2056 4
5 36 499 26 121 5 15 13 36 7 262 60 4	5 30 162 17 161 5 120 11 79 2104 4
5 78 13 2506 603 20 2885 4	5 6 3255 37 557 1116 7 4
21 876 241 247 28 49 4	13 108 35 108 22 153 179 9 4
5 3 8 7 153 61 1053 4	5 3608 8 2222 4
5 22 194 7 944 141 33 4	5 847 773 1368 6 7 4
30 8 9 279 10	8 12 204 15 10
14 37 13 669 25 219 4	14 346 18 187 4
20 1686 63 13 147 100 53 161 4	5 337 87 24 59 1385 4
5 40 33 32 700 4	5 349 11 8 3 4
34 1113 3 23 4	9 6 1498 710 5 521 4
14 37 194 4	14 21 28 37 23 4
12 776 53 161 4	1859 59 20 33 4
5 110 36 7 2872 9 560 130 4	5 101 3 4
54 150 3 3 7 1063 4	29 3 828 4
17 193 806 4	2950 7 531 205 4
47 8 562 7 23 28 9 345 410 10	62 559 85 5 24 1601 147 15 10
14 63 13 36 23 4	14 18 30 5 4
8 148 15 32 245 4	8 90 528 169 4
6 492 11 463 6 468 4	387 1027 1025 4
54 1668 4	29 2046 7 4
114 81 13 8 429 106 151 10	164 8 200 398 18 145 10
34 385 11 1064 6 639 33 32 210 4	1347 505 17 2625 176 9 6 510 7 4
31 456 19 2103 15 8 51 10	8 41 1014 6 1366 10
52 123 2866 15 8 22 10	8 19 149 950 1220 10
96 479 24 442 10	72 146 7 25 332 10
57 255 6 189 4	48 1057 4
5 181 6 1189 19 159 1679 4	5 30 91 156 361 6 501 4
5 1746 8 280 241 50 44 141 101 4	1980 8 3 152 4
37 8 2451 6 1583 10	8 1209 7 1915 15 36
25 27 62 1336 314 4	61 12 3079 3 6 299 4
20 111 11 387 24 472 4	5 110 64 335 529 4
6 130 27 2213 68 14 4	3398 12 441 3 1395 6 4
21 710 3 4	13 260 3067 4
12 27 1525 35 6 534 1267 4	9 349 11 3 4
5 27 727 9 185 80 12 195 4	3 527 6 56 168 5 117 747 4
3 32 638 4	1622 3 8 6 504 4
45 18 135 5 22 7 157 4	465 67 5 90 24 4
326 159 30 216 3 68 1213 4	579 437 39 1035 20 19 2887 4
25 703 144 22 573 9 149 19 119 26 121 17 18 598 17 4	61 901 74 267 7 97 75 17 161 57 456 4
96 459 16 235 15 8 48 10	8 167 199 194 6 72 10
15 8 22 116 205 25 30 2028 10	8 19 106 12 204 15 10
12 63 147 161 4	9 116 24 59 20 33 4
5 710 41 43 28 62 515 4	5 60 13 599 7 26 229 4
3 11 6 3 1463 16 124 3158 1470 4	3 12 16 6 3769 141 3 6 1123 4
17 18 684 122	57 12 344 6 496
21 156 1639 7 2837 1101 4	13 1055 7 1511 341 4
8 77 1685 4	8 3 4
11 45 146 459 8 42 128 23 10	8 3 70 5 130 10
83 23 1931 8 7 49 4	40 5 31 8 1962 9 4
91 17 18 32 1394 4	93 105 8 3 4
5 22 7 180 16 278 59 103 4	5 821 543 28 198 11 1046 4
81 8 2877 20 1494 10	8 53 961 5 6 1596 15 10
1079 32 1704 4	41 85 218 270 4
83 18 75 512 188 122	40 16 107 2624 11 158 496
5 98 315 59 139 91 4	5 286 28 20 33 4
80 29 30 164 39 7 79 26 29 504 59 6 115 3380 7 44 4	40 16 2930 17 16 47 144 2561 7 4
6 356 2758 1082 4	3057 3 1453 7 4
21 3 23 33 6 418 4	3 522 69 13 3528 4
47 8 128 23 114 8 36 43 10	8 53 70 5 8 164 30 13 15 10
5 15 13 48 80 12 18 341 4	18 27 9 21 56 35 4
20 201 349 7 674 16 1789 4	5 469 11 1961 46 425 4
54 30 2055 19 124 647 4	29 1207 16 6 240 4
5 51 25 686 4	5 101 115 1114 4
5 73 13 292 25 188 4	5 94 1808 7 4
29 59 523 8 53 107 4	16 28 80 32 8 4
5 22 143 650 4 85 11 731 50 6 246 805 4	5 19 3420 133 4 439 12 1260 6 17 778 439 12 842 6 4
17 42 38 211 56 9 1235 4	57 52 58 3 639 3 122 4
5 98 3 41 49 4	5 3 9 4
70 42 147 327 4	3189 3 4
3121 42 38 53 1466 16 3827 4	3 11 2256 205 52 1221 6 20 2090 4
17 18 1080 7 157 112 4	213 24 12 447 6 4
9 1309 50 104 1490 30 965 4	964 7 26 3 44 127 1923 4
198 17 359 115 26 57 4	48 107 269 230 4
3 36 7 312 525 4	3 30 988 4
12 925 23 104 802 1925 4	9 1760 5 140 253 822 4
15 17 91 4	93 47 23 4
5 98 219 7 22 112 123 65 205 4	5 20 187 19 213 103 33 106 4
5 22 3 285 33 20 3 4	5 19 1160 6 114 11 5 6 1974 46 4
5 47 233 28 20 275 60 4	84 11 79 124 5 1021 1021 4
202 621 30 13 56 65 56 124 621 4	29 6 243 42 16 6 33 4
14 63 13 48 6 1031 561 3 50 3 4	14 18 27 3 44 3 19 21 2026 4
14 26 5 51 8 7 2083 24 85 4	14 17 5 101 8 35 3 34 26 4
52 134 47 8 180 60 10	8 43 11 284 198 280 10
144 5 22 9 720 19 590 26 57 10	917 53 65 5 424 506 15 10
25 63 13 150 591 4	34 42 102 875 4
237 11 36 9 486 19 3 4	248 47 166 3308 1120 4
30 8 387 118 507 10	8 3 529 15 10
29 77 2082 9 65 3 24 209 4	16 1001 940 3 4
5 72 86 251 25 8 51 4	5 96 350 7 286 8 101 6 98 4
12 42 198 161 4	9 53 269 59 20 33 4
15 8 51 135 7 312 10	8 101 21 220 6 15 10
46 21 264 43 105 284 10	13 246 7 13 6 50 15 10
192 105 50 3 47 436 8 647 4	245 50 44 3 2069 710 8 240 4
11 45 320 25 42 290 10	131 43 251 15 10
5 15 13 51 49 7 1041 23 4	5 120 58 9 2314 4
5 22 13 622 28 330 4	5 33 3221 37 49 98 7 4
5 1300 6 486 50 392 1141 4	5 326 848 222 1088 4
14 46 206 1619 16 414 184 4	14 96 399 185 177 6 994 4
20 201 46 504 9 3 4	5 6 329 96 511 7 3 4
158 5 2213 6 452 26 5 81 93 603 17 1205 4	3 508 128 17 188 20 475 6 68 508 54 208 4
20 201 193 23 7 6 1655 4	5 423 275 5 22 1773 1549 4
12 516 432 7 93 23 4	9 1187 43 1741 5 4
8 78 13 44 889 4	8 88 45 806 22 4
14 42 15 112 107 126 97 23 4	14 52 89 5 23 59 33 97 4
143 485 143 11 725 4	2553 3 2553 3129 2096 4
84 8 150 9 3529 26 577 17 61 4	113 8 440 2661 7 17 8 35 1032 4
17 18 53 3 4	57 310 18 618 4
91 54 22 155 159 4	93 29 19 443 91 4
5 15 13 346 84 17 18 9 179 223 4	2706 426 127 1311 4
12 11 62 2706 4	9 12 2076 1638 38 4
12 283 52 7 198 850 4	9 54 59 319 855 4
45 18 127 320 458 4	315 43 131 260 4
5 508 39 7 271 184 4	5 225 3 177 4
5 40 9 65 793 4	5 12 51 33 1462 4
5 15 13 204 114 14 823 8 60 4	5 18 27 69 130 14 31 8 275 45 79 4
11 17 338 25 8 904 24 133 68 321 10	8 310 77 1410 7 861 160 15 10
5 3028 16 3224 35 6 993 4	5 11 425 1427 2982 4
114 30 13 8 341 41 95 10	8 164 18 44 16 123 151 10
17 367 25 12 18 219 4	346 17 9 227 615 4
29 30 13 218 19 665 4	16 1351 4
12 1005 61 16 1491 4	9 11 3 170 4
5 105 28 155 464 132 355 169 4	5 191 536 171 50 676 229 4
12 138 74 16 3 19 6 277 4	1302 121 145 826 17 9 209 208 7 4
5 93 9 1095 33 6 407 4	5 266 968 46 19 3 267 4
37 8 3 32 3271 10	8 2192 8 6 977 7 15 10
14 46 206 34 1407 4	3 1108 9 6 487 4
56 28 23 26 5 22 67 3024 4	1541 5 17 5 18 915 4
20 130 2737 6 518 4	5 6 137 3 989 4
17 11 140 117 177 7 545 4	3 17 3 4
424 11 868 4	191 38 28 33 4
12 3 56 84 12 88 9 798 4	9 23 59 467 77 12 2312 181 4
261 15 8 820 26 447 170 302 10	8 89 782 30 371 26 17 546 209 241 36
24 317 11 473 26 11 13 17 10	25 183 386 17 55 15 10
21 99 6 1488 28 23 4	13 69 5 23 7 25 1505 4
12 46 67 1619 16 2497 4	9 39 1734 42 994 4
114 15 8 76 25 5 40 946 69 8 10	8 164 43 138 5 11 32 8 10
21 428 790 61 132 169 4	13 159 171 77 327 4
21 144 38 9 1294 4 5 98 39 265 4	13 74 12 1224 4 5 18 184 680 4
125 18 1637 314 27 9 266 647 4	82 6 3 3 80 240 4
20 859 11 127 1702 4	16 2626 315 1844 4
39 9 3452 27 7 38 272 4	1556 42 58 224 4
20 154 46 65 3599 4	5 228 6 2573 20 1275 4
5 22 67 1903 137 4	64 5 37 19 2069 4
54 55 1010 8 4	29 41 736 8 4
12 73 13 178 35 20 1097 4	9 94 404 5 6 288 4
5 98 849 16 24 442 4	5 39 25 332 779 4
5 72 1169 719 4 890 1067 4	5 3380 938 677 4
8 22 99 6 53 294 491 188 4	8 422 605 7 1409 6 345 4
90 2161 8 51 4	293 8 101 6 4
17 11 39 937 28 95 7 760 24 2611 4	16 42 452 1000 25 2671 4
15 13 548 308 23 4	5 18 11 47 175 104 4
25 18 39 20 509 4	34 55 5 6 514 4
6 3 11 91 255 4	3 93 96 3335 4
12 216 349 474 33 488 4	9 307 733 3 4
5 73 13 268 24 19 8 84 17 88 13 481 4	113 55 57 20 308 17 5 3 8 4
52 1835 8 147 36 25 10	62 100 2049 291 260 10
158 143 330 124 323 156 74 4	150 1704 16 6 370 47 3 7 4
12 1349 4	9 290 4
5 78 13 190 61 41 8 4	574 2958 8 4
14 1451 4	14 1202 4
6 368 18 33 6 246 700 19 6 1314 4	3 3544 6 778 3 4
31 1938 11 32 275 16 10	8 6 347 1581 3 10
12 18 2821 97 8 4	9 89 8 1800 4
12 46 9 373 736 19 1343 4	9 19 2844 6 1287 4
5 98 244 137 4	5 64 282 4
52 69 8 10	8 216 10
8 72 259 64 614 4	8 96 31 455 49 7 4
5 27 537 417 28 1513 935 62 515 4	5 124 7 2321 1496 229 4
54 2649 89 59 6 58 4	29 315 3199 4
5 72 259 64 309 4	5 334 3148 572 7 4
128 23 80 7 269 4	70 5 130 56 1334 4
5 1444 9 179 678 309 794 295 5 27 112 310 4	5 11 3 86 398 7 616 17 383 5 3615 7 4
14 73 140 22 83 95 44 84 70 64 13 613 41 95 4	113 63 18 1202 16 17 14 94 40 16 108 4
8 77 62 1541 4	8 51 1811 78
14 163 12 73 13 38 273 7 15 31 29 174 49 7 15 4	14 24 9 23 3 16 41 9 23 6 67 4
5 15 13 36 6 175 12 694 4	5 18 30 9 24 6 147 4
67 615 12 27 1368 4	3 17 9 58 1324 7 4
1276 3191 910 4	1449 3 4
81 8 57 520 23 1216 454 10	917 8 53 732 5 1457 3 15 10
5 138 7 3 125 4	82 5 22 7 3 3 4
21 18 65 35 303 241 1018 4	13 3 129 3 741 4
12 11 9 585 425 1116 4	9 12 407 1061 6 355 1776 4
6 3 2356 626 6 3 4	3 11 2558 46 4
24 230 47 90 8 7 6 1655 4	704 517 3 8 22 1773 1549 4
12 174 23 7 147 115 903 4	9 570 5 3 127 4
5 820 3 7 1093 4	5 30 3 44 1916 4
5 40 9 1660 19 6 499 818 4	5 12 162 814 6 2254 4
5 212 49 289 425 4	5 224 9 11 119 355 4
20 111 1580 53 161 4	5 110 251 3 80 33 4
12 27 995 35 68 34 205 4	9 58 9 6 106 156 1901 7 4
114 15 13 29 22 309 512 10	69 21 16 18 158 2016 366 173 10
293 238 14 4	598 28 30 14 4
5 516 873 19 20 154 4	1187 3 5 6 228 4
6 721 754 176 16 225 410 4	433 494 3 1322 4
5 98 1643 35 32 3 4	5 39 8 6 3 238 521 4
1537 6 3 498 28 498 4	3 153 791 25 3 4
12 18 1285 295 12 18 380 4	2289 7 17 382 3 3365 1448 4
5 72 86 9 345 205 4	5 19 140 106 4
516 5 22 7 198 1364 2240 4	1417 17 5 821 269 140 1314 6 754 4
6 3 3 9 473 1765 19 619 4	3 3 2754 478 4
15 8 1259 7 116 3 10	62 3 3 814 15 10
5 40 1452 61 41 100 4	5 1463 458 7 4
5 22 104 628 7 334 8 4	5 19 140 379 3 4
358 9 313 81 15 17 4	2613 3052 28 43 23 4
25 1134 11 53 257 4	3 20 272 4
29 22 13 264 328 6 3 284 4	16 2382 49 256 25 3 4
29 77 39 6 1930 303 256 4	16 55 3155 2571 6 38 4
15 8 48 31 14 47 157 10	8 27 949 24 130 15 10
12 2419 17 766 6 189 4	9 31 57 1618 11 7 1346 128 4
29 710 69 9 3496 19 3 4	16 599 7 1951 2773 4
6 3 11 451 175 4	3 1996 117 1738 141 4
12 27 13 273 7 760 6 242 4	9 206 259 25 294 39 4
12 2165 406 7 6 271 19 342 4	9 3 1703 312 4
5 15 13 36 146 4	5 21 28 18 30 4
6 3 1476 27 53 605 4	1489 6 2799 80 633 4
73 8 36 104 115 2710 10	8 32 107 2776 2448 15 10
5 78 13 1755 7 736 41 43 729 4	5 714 645 891 13 7 78
25 313 46 345 205 4	61 91 42 21 106 4
25 18 6 3 403 5 72 286 163 4	61 12 5 24 150 6 157 1727 270 7 4
11 45 258 323 28 293 10	3630 6 370 65 598 15 10
5 22 9 136 376 102 4	5 19 547 190 6 771 421 4
17 298 36 17 18 82 7 477 4	987 35 247 632 7 4
57 280 168 6 441 4	48 31 3326 3 2276 127 4
5 138 45 967 4	668 607 189 4
14 63 13 22 9 1219 4	14 42 110 4
52 123 464 9 103 15 8 429 10	8 159 398 531 229 10
80 22 8 286 239 146 28 23 10	8 21 56 65 5 2334 10
5 669 7 38 2752 137 4	5 64 346 20 1650 4
6 248 46 79 101 4	193 3 7 4
90 32 58 4 45 18 67 505 4	2061 17 37 174 1846 4
1542 8 122 57 233 4	1614 17 8 78 48 3 4
8 72 86 7 755 61 4	8 90 2911 4
5 72 264 253 25 94 4	2194 256 7 61 219 4
57 160 32 430 33 4	48 196 46 8 6 673 4
21 3748 17 9 179 3 4	13 265 34 388 2860 13 1634 4
24 281 11 3 4	3 553 12 3 6 4
5 51 7 93 9 583 4	180 22 54 281 4
59 337 3905 26 5 76 8 66 44 141 101 50 90 319 19 32 348 4	3 404 128 17 631 59 8 66 152 17 412 8 6 273 4
6 433 1917 7 38 16 9 1484 429 4	115 831 459 11 3658 141 4
25 27 59 3 7 23 4	5 378 54 18 319 4
29 77 82 7 131 9 149 304 112 5 299 8 77 39 33 9 2317 4	16 254 43 49 97 17 382 5 111 8 42 11 1620 4
30 116 2227 165 2439 10	3 1147 15 10
12 42 167 426 274 50 425 4	9 3 119 210 17 422 43 119 355 4
29 72 140 64 24 207 166 4	16 68 207 68 37 3 25 73 4
5 37 13 15 17 340 4	5 42 462 23 4
70 267 7 504 9 215 4	3 511 420 640 4
24 11 82 7 38 9 373 623 4	2323 12 51 3 6 255 4
8 66 44 4	8 169 22 4
12 3 124 1522 4	9 1666 7 16 6 931 4
25 11 3 7 23 4	61 39 5 37 627 1380 4
29 42 15 115 97 54 42 4	16 3 29 23 59 103 4
114 66 5 44 7 89 10	164 5 66 22 324 10
5 55 38 141 68 405 379 4	5 408 1174 211 163 4
29 578 100 4	16 1866 87 4
14 11 117 145 7 105 4	14 3 88 50 7 4
5 86 61 288 56 2154 4	5 44 2218 181 3180 1156 4
5 632 8 4	5 725 8 4
12 18 6 248 29 1056 69 6 246 103 4	9 12 207 886 16 3 6 115 193 4
21 1890 23 41 9 1295 4	13 122 26 800 3 7 5 4
12 11 218 19 34 478 3 4	9 12 51 3 4
14 63 13 48 96 12 42 632 729 4	14 18 27 9 3 107 725 72 4
17 78 13 38 338 4	61 18 74 12 116 4
8 37 31 27 937 4	8 23 7 452 6 67 4
15 8 120 51 17 10	8 116 101 15 10
5 40 82 7 150 8 9 312 4	5 22 440 3 8 4
29 22 7 292 7 3146 41 221 4	16 41 884 60 29 2005 4
2118 457 16 3 4	1889 129 3 203 594 4
5 264 6 105 16 708 97 62 515 4	1619 416 123 229 47 246 7 25 50 4
21 535 48 25 29 30 60 4	13 1415 27 16 11 284 4
6 371 63 13 3 241 8 4	374 55 3 8 2919 6 4
25 27 3 4	61 310 3 6 4
295 17 11 750 16 1461 100 358 9 313 42 204 17 4	383 95 122 601 6 87 146 6 17 382 611 2613 91 28 53 712 4
6 248 195 738 186 6 130 4	298 193 290 503 7 137 4
15 8 48 96 12 11 10	8 27 9 12 72 15 10
5 138 499 16 6 368 4	5 22 7 1188 162 4
9 3143 19 6 1779 11 516 3 7 9 2393 4	1417 3 39 2133 509 12 3 6 4
22 8 92 328 10	8 11 49 98 15 10
70 42 1164 161 4	3 1023 59 20 33 4
70 11 53 449 4	63 20 272 4
2065 11 3 725 485 6 1258 19 1063 4	1839 6 3286 1064 3 129 828 4
29 77 109 36 1006 4	16 47 166 329 181 4
8 15 13 3329 17 4	8 2535 4
84 12 64 1073 34 279 18 487 26 12 535 165 38 970 4	113 9 85 7 9 204 6 288 17 9 74 167 1233 4
2286 122	1093 4
17 27 225 162 316 25 12 220 195 7 228 4	9 682 35 45 135 12 11 716 207 4
5 227 8 64 164 23 6 350 4	5 111 8 70 5 377 7 4
5 191 48 49 68 222 4	5 217 27 9 6 192 4
5 632 49 4	5 725 9 4
5 756 7 268 49 4	5 589 306 9 7 4
20 196 11 7 587 6 985 4	5 6 50 12 1728 4
5 22 13 272 49 434 564 4	68 61 182 524 5 47 37 19 224 9 4
5 762 6 2629 2026 19 6 3 4	5 585 7 3643 6 3 4
21 11 82 7 3 3410 4	13 3329 3 4
11 17 338 170 37 14 150 25 442 61 10	95 843 209 109 3 332 10
54 1394 1336 323 60 4	29 79 749 3 6 3 4
21 50 5 30 201 50 275 4	13 44 5 12 3 4
5 40 265 14 47 15 34 245 4	5 295 14 43 763 22 23 4
14 682 199 106 151 4	14 11 200 594 7 4
5 76 24 784 47 15 8 65 4	5 32 34 3 39 62 19 1779 6 4
83 23 22 9 178 35 17 4	40 5 222 57 4
12 37 13 271 35 59 4	9 813 47 42 185 4
650 3 4	3 202 4
6 919 3 4	1647 3 7 4
2915 255 35 863 379 4	505 920 1057 4
5 40 62 2129 26 39 9 2209 4	5 12 1219 17 55 3 4
6 313 46 9 828 19 1712 3 4	34 91 19 3 6 3 4
84 5 88 16 32 317 26 5 73 520 49 9 497 4	113 5 12 8 17 84 136 9 639 4
52 107 2347 15 8 270 10	8 122 149 1819 10
5 78 13 1106 7 404 112 107 4	1887 515 213 103 75 4
280 6 441 61 9 179 4	31 490 3 127 4
29 51 7 714 61 24 207 4	16 166 2707 25 73
5 51 7 1099 9 364 36 43 4	5 32 44 26 166 13 333 6 300 239 4
24 894 11 53 325 7 204 4	1394 754 20 2322 319 4
5 51 8 74 19 20 130 4	5 32 40 8 178 5 6 137 4
29 22 9 266 1422 4	16 19 26 170 1560 4
21 163 7 790 26 172 5 98 53 219 4 173	13 39 77 24 1406 214 5 20 575 215 4
14 86 112 3 16 34 105 25 12 756 7 131 4	14 184 3702 129 9 6 50 17 1605 309 7 1038 4
15 39 198 297 839 4	76 2638 3213 1009 4
12 238 7 663 68 406 4	9 30 462 255 4
134 58 26 67 93 4	1343 530 4
12 73 38 6 106 7 3094 8 4	34 408 12 8 715 230 58 2414 7 4
5 930 221 7 6 242 4	5 1059 48 7 29 259 294 39 4
52 37 8 15 33 32 1059 10	3 285 10
25 18 14 18 154 4	61 12 14 6 337 4
2128 723 11 20 105 4	448 258 12 5 6 50 4
12 27 53 244 59 103 4	9 282 7 543 4
21 42 372 126 97 844 459 16 43 453 4	13 899 2037 59 89 1781 102 26 38 33 4
5 1859 25 21 27 645 136 712 4	5 482 45 13 1117 145 190 580 4
6 330 30 303 445 50 445 4	1714 751 2652 359 4
5 15 13 48 28 1193 4	5 18 184 295 4
12 506 7 3 6 3822 3 4	3523 3 123 718 6 3 4
8 48 117 107 4	8 27 3 7 4
5 72 140 272 9 208 3279 4	5 68 35 37 19 916 439 3 6 3036 4
5 51 8 7 255 6 452 4	180 8 31 508 326 4
3336 9 322 96 3810 11 36 3 62 3 4	2046 26 1520 6 38 47 166 11 3 3 4
17 18 92 681 434 169 4	826 68 171 195 3 93 4
21 66 22 92 115 775 4	13 1527 66 144 551 6 4
15 13 83 24 901 3 74 4	76 40 155 1085 3 208 4
12 756 7 280 176 6 461 4	9 309 7 1356 4
70 343 35 6 513 4	3 7 434 4
29 1169 6 699 106 209 4	16 360 709 46 7 1092 923 4
54 79 71 6 2540 19 1033 4	29 1862 882 3 35 6 4
434 5 64 374 49 359 166 26 5 3769 49 139 199 4	441 129 5 197 916 9 230 17 382 3146 47 2002 9 7 4
12 64 67 994 16 1516 105 4	9 179 50 18 2596 4
57 333 7 23 69 3900 35 32 89 4	48 747 70 5 132 126 6 468 4
12 287 25 12 27 9 2745 4	9 138 9 12 51 2492 4
5 1154 6 2320 907 4	5 31 3 2592 7 1132 6 4
5 15 13 48 84 45 18 58 4	5 18 27 1577 86 4
57 15 13 270 20 222 4	48 76 122 5 6 192 4
20 111 11 53 107 2014 16 6 2149 1878 91 4	5 289 93 80 3702 129 3 4
15 8 22 146 7 3 3 10	8 19 3 3 6 98 15 10
12 1809 23 7 34 348 4	9 31 5 1962 9 6 273 199 4
5 227 8 88 565 7 23 4	5 111 8 11 5 2115 4
144 5 157 135 10	5 52 3047 21 15 36
5 40 56 145 56 12 11 4	5 44 9 2124 4
21 11 192 61 28 119 4	13 75 996 4
8 77 6 85 96 148 1007 4	8 12 41 23 225 6 38 4
8 42 922 74 116 94 8 36 4	8 52 621 102 8 30 6 114 4
5 109 78 13 231 17 4	5 310 88 148 4
5 1544 135 60 4	5 11 79 3 7 21 4
12 18 9 266 248 4	9 12 51 170 193 4
172 52 145 30 8 10 173 172 3354 162 145 173 4	1307 8 1326 10 1308 1307 5 2803 302 4 1308
30 8 1325 1193 69 24 10	8 2144 39 295 705 15 10
5 1566 25 14 47 286 545 52 7 147 184 3753 4	5 39 14 41 3 153 185 177 3 318 67 20 935 4
84 12 11 1547 26 17 2741 25 34 509 11 1845 4	113 9 12 2407 6 17 61 9 514 47 2169 4
12 256 62 2129 4	9 44 26 2456 1219 239 7 4
84 17 18 681 118 26 29 55 44 45 68 102 4	113 81 226 17 16 47 3399 22 590 4
15 8 44 7 851 33 769 103 10	8 11 908 22 708 15 10
45 30 1788 2618 16 6 818 4	25 814 19 1775 3 4
62 3499 46 9 134 2885 4	1869 3 3255 4
25 428 591 4	61 12 19 1335 6 4
17 1917 7 38 1885 4	459 20 975 4
21 195 60 56 183 56 21 234 17 4	13 3 79 47 85 45 7 4
17 18 681 4	11 226 4
5 27 39 3 8 4	5 55 11 2195 8 4
178 35 31 18 1803 889 4	54 806 117 125 21 4
5 281 986 16 6 507 4	5 11 274 910 4
14 392 35 34 3 16 6 2007 4	14 54 9 11 3 141 6 3 4
1661 7 6 943 26 12 3 2765 4	1089 539 46 24 17 9 1499 7 4
21 392 115 257 97 286 4	13 459 89 3 102 56 28 272 4
14 63 13 76 25 47 15 116 65 4	14 138 61 42 1779 4
11 17 547 10	34 12 8 6 15 10
5 195 7 228 7 93 853 4	944 135 54 650 4
29 1866 33 8 4	16 3 1475 8 7 4
5 996 4	5 237 8 1098 4
29 99 132 2268 7 108 49 4	16 866 7 286 245 35 186 9 4
5 47 334 8 6 409 4	84 65 8 54 1518 4
14 46 92 1553 59 693 4	14 195 11 24 798 4
37 5 523 6 242 10	5 585 864 7 15 10
962 46 891 20 1417 4	131 464 7 5 6 808 4
5 40 1325 3 4	5 310 3 4
124 215 99 95 577 6 130 4	16 218 41 16 1032 1142 137 4
5 40 82 7 905 4	5 1490 22 3 4
219 136 209 122	3 838 78
733 3185 4	3 2415 99 4
84 14 63 13 15 31 12 18 1128 7 15 26 57 83 23 48 4	113 14 42 23 9 2659 23 6 67 17 48 40 5 27 4
37 962 634 14 10	131 119 14 7 15 10
29 55 38 177 28 324 4	16 6 340 41 3 49 7 4
12 11 9 65 274 1116 4	9 12 51 210 3 4
153 23 135 7 15 4	65 1892 67 23 4
15 8 48 84 14 46 830 7 70 967 10	8 410 27 352 14 60 3 37 19 24 3 10
14 3646 135 7 70 50 21 1446 4	14 2276 39 63 24 7 21 17 63 361 7 4
30 214 32 337 10	155 12 8 6 98 15 10
17 11 9 3 1224 19 58 4	34 378 12 1256 86 4
293 16 6 612 283 69 17 4	1469 6 191 38 28 27 57 4
6 277 11 3 626 6 2829 4	3 3 508 4
6 279 3018 6 3 4	204 737 7 1750 4
5 98 3 68 32 3 2605 4	5 39 8 3 1167 6 1784 238 521 4
12 27 62 2463 50 2368 142 4	9 12 674 3 6 38 4
12 392 326 2675 34 201 4	9 11 9 469 694 3365 20 596 4
8 535 51 7 1462 17 41 14 4	8 1415 32 44 14 493 142 4
5 42 15 308 34 108 4	42 9 6 186 5 92 53 23 4
31 37 8 15 7 150 14 791 10	8 23 7 130 67 31 14 2835 283 7 10
32 111 11 467 4	8 289 20 244 4
5 40 67 445 32 1714 4	5 492 12 8 6 2123 7 4
12 63 13 113 7 105 4	9 18 71 50 4
39 59 3 36 7 312 619 4	55 134 6 3 28 30 220 478 4
14 1145 4	14 695 7 4
6 1878 11 266 4	1854 386 4
14 195 101 288 125 4	14 82 3 163 7 4
67 85 1236 14 47 800 6 1738 4	573 138 3 290 3075 4
14 3 168 34 452 4	3 7 9 6 508 4
5 40 6 245 4	5 12 169 6 4
5 73 36 7 93 17 4	5 32 222 57 4
14 3 4	14 3 7 4
5 1259 7 6 3 818 4	5 259 3 3 4
6 486 11 117 1013 7 1132 4	25 661 3 7 206 1984 4
5 64 9 580 24 535 475 4	5 1521 3 3 34 74 43 125 4
24 11 120 325 7 736 41 4	318 3 853 4
